Unnamed: 0,Polymer,Polymer_SMILES,Solvent,Solvent_SMILES,Augmented_SMILES,Contact_angle,Thickness_um,Solvent_solubility_parameter_Mpa_sqrt,xw_wt_percent,Temp_C,Permeate_pressure_mbar,J_Total_flux_kg_m_2h_1,a_Separation_factor_wo
537,ppsu,O=S(=O)(c1ccc(C)cc1)c4ccc(Oc3ccc(c2ccc(O(C))cc2)cc3)cc4,acetic_acid,CC(=O)O,"['O=S(=O)(c1ccc(C)cc1)c4ccc(Oc3ccc(c2ccc(O(C))cc2)cc3)cc4.CC(=O)O', 'c1cc(S(c2ccc(Oc3ccc(cc3)-c3ccc(OC)cc3)cc2)(=O)=O)ccc1C.C(C)(O)=O', 'c1(ccc(cc1)-c1ccc(cc1)OC)Oc1ccc(cc1)S(=O)(=O)c1ccc(C)cc1.O=C(O)C', 'COc1ccc(-c2ccc(Oc3ccc(cc3)S(=O)(=O)c3ccc(C)cc3)cc2)cc1.CC(O)=O', 'c1cc(ccc1OC)-c1ccc(Oc2ccc(S(=O)(=O)c3ccc(cc3)C)cc2)cc1.O=C(C)O', 'c1cc(ccc1-c1ccc(cc1)OC)Oc1ccc(S(=O)(=O)c2ccc(cc2)C)cc1.C(=O)(C)O']",92.2,0.549,21.4,5.0,50,2.5,1.18,8.9
538,ppsu,O=S(=O)(c1ccc(C)cc1)c4ccc(Oc3ccc(c2ccc(O(C))cc2)cc3)cc4,acetic_acid,CC(=O)O,"['O=S(=O)(c1ccc(C)cc1)c4ccc(Oc3ccc(c2ccc(O(C))cc2)cc3)cc4.CC(=O)O', 'c1cc(ccc1Oc1ccc(-c2ccc(OC)cc2)cc1)S(=O)(c1ccc(cc1)C)=O.CC(O)=O', 'c1c(Oc2ccc(-c3ccc(cc3)OC)cc2)ccc(S(c2ccc(cc2)C)(=O)=O)c1.C(C)(O)=O', 'c1cc(Oc2ccc(cc2)S(=O)(c2ccc(cc2)C)=O)ccc1-c1ccc(OC)cc1.OC(=O)C', 'c1(OC)ccc(-c2ccc(Oc3ccc(cc3)S(=O)(=O)c3ccc(cc3)C)cc2)cc1.C(O)(=O)C', 'c1cc(C)ccc1S(c1ccc(cc1)Oc1ccc(cc1)-c1ccc(cc1)OC)(=O)=O.OC(C)=O']",92.2,0.308,21.4,15.0,50,2.5,0.2,6.7
539,ppsu,O=S(=O)(c1ccc(C)cc1)c4ccc(Oc3ccc(c2ccc(O(C))cc2)cc3)cc4,acetic_acid,CC(=O)O,"['O=S(=O)(c1ccc(C)cc1)c4ccc(Oc3ccc(c2ccc(O(C))cc2)cc3)cc4.CC(=O)O', 'c1cc(ccc1S(c1ccc(C)cc1)(=O)=O)Oc1ccc(-c2ccc(OC)cc2)cc1.CC(O)=O', 'O=S(c1ccc(cc1)C)(c1ccc(cc1)Oc1ccc(-c2ccc(OC)cc2)cc1)=O.OC(C)=O', 'c1c(C)ccc(c1)S(=O)(c1ccc(cc1)Oc1ccc(cc1)-c1ccc(OC)cc1)=O.O=C(O)C', 'c1c(ccc(-c2ccc(cc2)OC)c1)Oc1ccc(S(c2ccc(cc2)C)(=O)=O)cc1.C(O)(C)=O', 'c1(ccc(cc1)-c1ccc(cc1)OC)Oc1ccc(cc1)S(=O)(=O)c1ccc(C)cc1.C(C)(=O)O']",92.2,0.308,21.4,10.0,50,2.5,0.21,5.7
540,ppsu,O=S(=O)(c1ccc(C)cc1)c4ccc(Oc3ccc(c2ccc(O(C))cc2)cc3)cc4,acetic_acid,CC(=O)O,"['O=S(=O)(c1ccc(C)cc1)c4ccc(Oc3ccc(c2ccc(O(C))cc2)cc3)cc4.CC(=O)O', 'c1cc(ccc1-c1ccc(cc1)OC)Oc1ccc(S(=O)(=O)c2ccc(cc2)C)cc1.O=C(O)C', 'c1cc(ccc1S(c1ccc(cc1)C)(=O)=O)Oc1ccc(-c2ccc(OC)cc2)cc1.OC(C)=O', 'c1c(-c2ccc(cc2)Oc2ccc(cc2)S(=O)(c2ccc(cc2)C)=O)ccc(c1)OC.O=C(C)O', 'c1cc(ccc1S(c1ccc(cc1)Oc1ccc(cc1)-c1ccc(OC)cc1)(=O)=O)C.CC(O)=O', 'c1cc(S(c2ccc(cc2)C)(=O)=O)ccc1Oc1ccc(cc1)-c1ccc(cc1)OC.OC(=O)C']",92.2,0.308,21.4,5.0,50,2.5,0.28,14.9
541,ppsu,O=S(=O)(c1ccc(C)cc1)c4ccc(Oc3ccc(c2ccc(O(C))cc2)cc3)cc4,acetic_acid,CC(=O)O,"['O=S(=O)(c1ccc(C)cc1)c4ccc(Oc3ccc(c2ccc(O(C))cc2)cc3)cc4.CC(=O)O', 'c1(-c2ccc(cc2)OC)ccc(cc1)Oc1ccc(cc1)S(c1ccc(C)cc1)(=O)=O.O=C(C)O', 'c1c(ccc(C)c1)S(c1ccc(cc1)Oc1ccc(cc1)-c1ccc(OC)cc1)(=O)=O.C(C)(O)=O', 'c1cc(OC)ccc1-c1ccc(Oc2ccc(cc2)S(=O)(c2ccc(C)cc2)=O)cc1.C(=O)(C)O', 'c1cc(ccc1-c1ccc(cc1)OC)Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)C.O=C(O)C', 'S(c1ccc(cc1)Oc1ccc(cc1)-c1ccc(OC)cc1)(=O)(=O)c1ccc(cc1)C.CC(O)=O']",92.2,0.308,21.4,20.0,50,2.5,0.31,5.3
543,ppsu,O=S(=O)(c1ccc(C)cc1)c4ccc(Oc3ccc(c2ccc(O(C))cc2)cc3)cc4,acetic_acid,CC(=O)O,"['O=S(=O)(c1ccc(C)cc1)c4ccc(Oc3ccc(c2ccc(O(C))cc2)cc3)cc4.CC(=O)O', 'c1c(ccc(c1)-c1ccc(Oc2ccc(S(c3ccc(cc3)C)(=O)=O)cc2)cc1)OC.OC(=O)C', 'O(c1ccc(cc1)-c1ccc(cc1)OC)c1ccc(S(c2ccc(cc2)C)(=O)=O)cc1.O=C(O)C', 'c1(ccc(cc1)Oc1ccc(-c2ccc(OC)cc2)cc1)S(=O)(=O)c1ccc(cc1)C.C(C)(O)=O', 'c1c(OC)ccc(-c2ccc(Oc3ccc(cc3)S(=O)(=O)c3ccc(C)cc3)cc2)c1.CC(O)=O', 'O=S(c1ccc(Oc2ccc(cc2)-c2ccc(cc2)OC)cc1)(c1ccc(cc1)C)=O.C(=O)(C)O']",92.2,0.227,21.4,15.0,50,2.5,0.28,6.9
544,ppsu,O=S(=O)(c1ccc(C)cc1)c4ccc(Oc3ccc(c2ccc(O(C))cc2)cc3)cc4,acetic_acid,CC(=O)O,"['O=S(=O)(c1ccc(C)cc1)c4ccc(Oc3ccc(c2ccc(O(C))cc2)cc3)cc4.CC(=O)O', 'c1cc(ccc1Oc1ccc(cc1)-c1ccc(OC)cc1)S(=O)(c1ccc(cc1)C)=O.C(O)(C)=O', 'c1(ccc(-c2ccc(Oc3ccc(cc3)S(=O)(=O)c3ccc(C)cc3)cc2)cc1)OC.C(=O)(C)O', 'c1c(ccc(Oc2ccc(cc2)-c2ccc(OC)cc2)c1)S(=O)(c1ccc(C)cc1)=O.OC(=O)C', 'c1cc(-c2ccc(cc2)OC)ccc1Oc1ccc(S(c2ccc(C)cc2)(=O)=O)cc1.O=C(O)C', 'c1cc(C)ccc1S(=O)(c1ccc(cc1)Oc1ccc(cc1)-c1ccc(cc1)OC)=O.C(=O)(O)C']",92.2,0.227,21.4,5.0,50,2.5,0.35,12.7
545,ppsu,O=S(=O)(c1ccc(C)cc1)c4ccc(Oc3ccc(c2ccc(O(C))cc2)cc3)cc4,acetic_acid,CC(=O)O,"['O=S(=O)(c1ccc(C)cc1)c4ccc(Oc3ccc(c2ccc(O(C))cc2)cc3)cc4.CC(=O)O', 'c1cc(OC)ccc1-c1ccc(Oc2ccc(S(c3ccc(cc3)C)(=O)=O)cc2)cc1.O=C(O)C', 'c1cc(ccc1S(c1ccc(cc1)Oc1ccc(-c2ccc(OC)cc2)cc1)(=O)=O)C.O=C(C)O', 'c1c(C)ccc(S(=O)(c2ccc(Oc3ccc(-c4ccc(OC)cc4)cc3)cc2)=O)c1.C(=O)(C)O', 'c1c(ccc(c1)C)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)-c1ccc(cc1)OC.C(=O)(O)C', 'c1c(ccc(S(c2ccc(cc2)Oc2ccc(cc2)-c2ccc(OC)cc2)(=O)=O)c1)C.OC(C)=O']",92.2,0.227,21.4,20.0,50,2.5,0.37,6.6
547,pdms,[Si](C)(C)(C)O(C),acetic_acid,CC(=O)O,"['[Si](C)(C)(C)O(C).CC(=O)O', 'O([Si](C)(C)C)C.O=C(O)C', '[Si](C)(C)(C)OC.OC(=O)C', 'O(C)[Si](C)(C)C.OC(C)=O', 'C[Si](C)(OC)C.C(O)(=O)C', 'C[Si](OC)(C)C.C(C)(O)=O']",108.08219,95.0,21.4,94.62,25,0.17,0.045700935,0.798188
548,pdms,[Si](C)(C)(C)O(C),acetic_acid,CC(=O)O,"['[Si](C)(C)(C)O(C).CC(=O)O', '[Si](C)(C)(OC)C.O=C(C)O', 'C[Si](C)(OC)C.O=C(O)C', 'C[Si](OC)(C)C.OC(C)=O', '[Si](OC)(C)(C)C.C(=O)(O)C', 'C[Si](C)(C)OC.C(O)(C)=O']",108.08219,95.0,21.4,89.72,25,0.17,0.050607477,0.669786
550,pdms,[Si](C)(C)(C)O(C),acetic_acid,CC(=O)O,"['[Si](C)(C)(C)O(C).CC(=O)O', 'O([Si](C)(C)C)C.OC(C)=O', 'CO[Si](C)(C)C.OC(=O)C', '[Si](C)(C)(C)OC.C(=O)(C)O', 'C[Si](C)(C)OC.C(C)(O)=O', 'C[Si](C)(OC)C.O=C(C)O']",108.08219,95.0,21.4,90.0,25,0.17,0.053214286,0.722543
551,pdms,[Si](C)(C)(C)O(C),acetic_acid,CC(=O)O,"['[Si](C)(C)(C)O(C).CC(=O)O', '[Si](C)(OC)(C)C.OC(=O)C', 'C[Si](C)(C)OC.C(O)(=O)C', '[Si](C)(C)(C)OC.OC(C)=O', 'C[Si](C)(OC)C.O=C(O)C', '[Si](C)(C)(OC)C.C(=O)(C)O']",108.08219,95.0,21.4,89.97,25,0.17,0.056168224,0.639844
552,pdms,[Si](C)(C)(C)O(C),acetic_acid,CC(=O)O,"['[Si](C)(C)(C)O(C).CC(=O)O', 'O([Si](C)(C)C)C.C(C)(=O)O', 'C[Si](C)(C)OC.OC(C)=O', 'C[Si](OC)(C)C.CC(O)=O', '[Si](OC)(C)(C)C.OC(=O)C', '[Si](C)(C)(OC)C.C(O)(=O)C']",108.08219,95.0,21.4,90.0,35,0.17,0.057857143,0.739645
553,pdms,[Si](C)(C)(C)O(C),acetic_acid,CC(=O)O,"['[Si](C)(C)(C)O(C).CC(=O)O', 'CO[Si](C)(C)C.C(C)(O)=O', '[Si](C)(C)(C)OC.C(O)(=O)C', 'O([Si](C)(C)C)C.O=C(C)O', 'C[Si](C)(C)OC.OC(C)=O', 'C[Si](C)(OC)C.OC(=O)C']",108.08219,95.0,21.4,81.42,25,0.17,0.061728972,0.569793
554,pdms,[Si](C)(C)(C)O(C),acetic_acid,CC(=O)O,"['[Si](C)(C)(C)O(C).CC(=O)O', 'C[Si](C)(C)OC.C(O)(=O)C', 'CO[Si](C)(C)C.OC(C)=O', 'O(C)[Si](C)(C)C.CC(O)=O', 'C[Si](OC)(C)C.O=C(C)O', 'O([Si](C)(C)C)C.C(O)(C)=O']",108.08219,95.0,21.4,80.28,25,0.17,0.064345794,0.584333
555,pdms,[Si](C)(C)(C)O(C),acetic_acid,CC(=O)O,"['[Si](C)(C)(C)O(C).CC(=O)O', 'CO[Si](C)(C)C.C(C)(O)=O', 'C[Si](C)(C)OC.OC(C)=O', 'O(C)[Si](C)(C)C.C(O)(=O)C', 'C[Si](C)(OC)C.OC(=O)C', '[Si](C)(C)(OC)C.CC(O)=O']",108.08219,95.0,21.4,70.09,25,0.17,0.064672897,0.558673
556,pdms,[Si](C)(C)(C)O(C),acetic_acid,CC(=O)O,"['[Si](C)(C)(C)O(C).CC(=O)O', 'O(C)[Si](C)(C)C.OC(=O)C', 'C[Si](C)(C)OC.O=C(C)O', 'CO[Si](C)(C)C.O=C(O)C', '[Si](C)(OC)(C)C.OC(C)=O', 'O([Si](C)(C)C)C.C(O)(C)=O']",108.08219,95.0,21.4,79.78,25,0.17,0.068925234,0.614106
557,pdms,[Si](C)(C)(C)O(C),acetic_acid,CC(=O)O,"['[Si](C)(C)(C)O(C).CC(=O)O', '[Si](C)(OC)(C)C.C(O)(C)=O', 'C[Si](C)(OC)C.OC(C)=O', 'CO[Si](C)(C)C.OC(=O)C', 'C[Si](C)(C)OC.C(O)(=O)C', '[Si](C)(C)(C)OC.O=C(O)C']",108.08219,95.0,21.4,70.72,25,0.17,0.071214953,0.55194
559,pdms,[Si](C)(C)(C)O(C),acetic_acid,CC(=O)O,"['[Si](C)(C)(C)O(C).CC(=O)O', '[Si](C)(C)(OC)C.O=C(O)C', 'C[Si](C)(C)OC.C(O)(=O)C', 'O(C)[Si](C)(C)C.CC(O)=O', 'O([Si](C)(C)C)C.OC(=O)C', 'C[Si](OC)(C)C.C(C)(=O)O']",108.08219,95.0,21.4,90.0,45,0.17,0.086071429,0.717566
560,pdms,[Si](C)(C)(C)O(C),acetic_acid,CC(=O)O,"['[Si](C)(C)(C)O(C).CC(=O)O', 'C[Si](C)(OC)C.C(=O)(C)O', 'O(C)[Si](C)(C)C.CC(O)=O', 'CO[Si](C)(C)C.C(=O)(O)C', '[Si](C)(C)(C)OC.OC(=O)C', 'O([Si](C)(C)C)C.C(C)(O)=O']",108.08219,95.0,21.4,59.91,25,0.17,0.092476636,0.549292
561,pdms,[Si](C)(C)(C)O(C),acetic_acid,CC(=O)O,"['[Si](C)(C)(C)O(C).CC(=O)O', 'C[Si](C)(OC)C.C(C)(=O)O', 'CO[Si](C)(C)C.O=C(C)O', 'C[Si](OC)(C)C.O=C(O)C', 'C[Si](C)(C)OC.OC(C)=O', 'O(C)[Si](C)(C)C.CC(O)=O']",108.08219,95.0,21.4,60.66,25,0.17,0.09411215,0.531446
562,pdms,[Si](C)(C)(C)O(C),acetic_acid,CC(=O)O,"['[Si](C)(C)(C)O(C).CC(=O)O', 'C[Si](OC)(C)C.OC(C)=O', 'C[Si](C)(OC)C.OC(=O)C', 'C[Si](C)(C)OC.C(O)(C)=O', 'O(C)[Si](C)(C)C.C(=O)(C)O', 'CO[Si](C)(C)C.C(O)(=O)C']",108.08219,95.0,21.4,59.4,25,0.17,0.099345794,0.494707
563,pdms,[Si](C)(C)(C)O(C),acetic_acid,CC(=O)O,"['[Si](C)(C)(C)O(C).CC(=O)O', 'C[Si](C)(C)OC.OC(=O)C', 'C[Si](C)(OC)C.OC(C)=O', 'CO[Si](C)(C)C.O=C(C)O', '[Si](C)(OC)(C)C.C(C)(O)=O', 'C[Si](OC)(C)C.O=C(O)C']",108.08219,95.0,21.4,90.0,55,0.17,0.116785714,0.680087
564,pbi,Cc5ccc(c4nc3cc(c2ccc1nc(C)oc1c2)ccc3o4)cc5,n-butanol,CCCCO,"['Cc5ccc(c4nc3cc(c2ccc1nc(C)oc1c2)ccc3o4)cc5.CCCCO', 'c1cc(-c2nc3c(o2)ccc(-c2ccc4nc(C)oc4c2)c3)ccc1C.C(CCC)O', 'c1c(ccc(-c2oc3ccc(cc3n2)-c2ccc3nc(oc3c2)C)c1)C.OCCCC', 'c1(-c2ccc3c(c2)nc(o3)-c2ccc(C)cc2)cc2oc(nc2cc1)C.C(O)CCC', 'n1c2ccc(cc2oc1C)-c1cc2c(oc(-c3ccc(C)cc3)n2)cc1.C(CCO)C', 'c1c(cc2oc(nc2c1)C)-c1cc2nc(-c3ccc(cc3)C)oc2cc1.C(CC)CO']",84.0,50.0,23.1,15.0,60,1.0,0.0116,5000.0
565,pbi,Cc5ccc(c4nc3cc(c2ccc1nc(C)oc1c2)ccc3o4)cc5,ipa,CC(C)O,"['Cc5ccc(c4nc3cc(c2ccc1nc(C)oc1c2)ccc3o4)cc5.CC(C)O', 'c1(nc2c(o1)ccc(-c1ccc3nc(oc3c1)C)c2)-c1ccc(cc1)C.CC(O)C', 'c1(C)oc2c(n1)ccc(c2)-c1ccc2oc(-c3ccc(C)cc3)nc2c1.OC(C)C', 'c1(-c2nc3c(ccc(-c4ccc5nc(C)oc5c4)c3)o2)ccc(cc1)C.C(O)(C)C', 'c1(ccc(cc1)-c1oc2c(n1)cc(cc2)-c1ccc2c(oc(n2)C)c1)C.C(C)(O)C', 'Cc1nc2c(cc(cc2)-c2cc3c(cc2)oc(n3)-c2ccc(cc2)C)o1.C(C)(C)O']",84.0,50.0,23.5,15.0,60,1.0,0.013,5000.0
566,ppsu,O=S(=O)(c1ccc(C)cc1)c4ccc(Oc3ccc(c2ccc(O(C))cc2)cc3)cc4,ethanol,CCO,"['O=S(=O)(c1ccc(C)cc1)c4ccc(Oc3ccc(c2ccc(O(C))cc2)cc3)cc4.CCO', 'O(c1ccc(-c2ccc(cc2)OC)cc1)c1ccc(cc1)S(c1ccc(cc1)C)(=O)=O.C(O)C', 'c1(ccc(Oc2ccc(cc2)-c2ccc(OC)cc2)cc1)S(=O)(c1ccc(C)cc1)=O.OCC', 'c1cc(S(=O)(=O)c2ccc(Oc3ccc(cc3)-c3ccc(OC)cc3)cc2)ccc1C.C(C)O']",92.2,16.0,26.5,15.0,23,1.0,0.004128686,558.309038
567,ppsu,O=S(=O)(c1ccc(C)cc1)c4ccc(Oc3ccc(c2ccc(O(C))cc2)cc3)cc4,ethanol,CCO,"['O=S(=O)(c1ccc(C)cc1)c4ccc(Oc3ccc(c2ccc(O(C))cc2)cc3)cc4.CCO', 'c1cc(-c2ccc(OC)cc2)ccc1Oc1ccc(cc1)S(=O)(=O)c1ccc(C)cc1.C(C)O', 'c1c(Oc2ccc(-c3ccc(cc3)OC)cc2)ccc(S(=O)(c2ccc(C)cc2)=O)c1.C(O)C', 'c1cc(-c2ccc(cc2)Oc2ccc(cc2)S(=O)(=O)c2ccc(cc2)C)ccc1OC.OCC']",92.2,16.0,26.5,15.0,45,1.0,0.013699732,260.932945
568,ppsu,O=S(=O)(c1ccc(C)cc1)c4ccc(Oc3ccc(c2ccc(O(C))cc2)cc3)cc4,ethanol,CCO,"['O=S(=O)(c1ccc(C)cc1)c4ccc(Oc3ccc(c2ccc(O(C))cc2)cc3)cc4.CCO', 'O=S(c1ccc(C)cc1)(=O)c1ccc(cc1)Oc1ccc(-c2ccc(OC)cc2)cc1.C(O)C', 'c1(Oc2ccc(cc2)S(=O)(=O)c2ccc(cc2)C)ccc(-c2ccc(OC)cc2)cc1.OCC', 'c1cc(ccc1OC)-c1ccc(Oc2ccc(S(=O)(c3ccc(C)cc3)=O)cc2)cc1.C(C)O']",92.2,16.0,26.5,15.0,60,1.0,0.025522788,225.947522
569,ppsu,O=S(=O)(c1ccc(C)cc1)c4ccc(Oc3ccc(c2ccc(O(C))cc2)cc3)cc4,ipa,CC(C)O,"['O=S(=O)(c1ccc(C)cc1)c4ccc(Oc3ccc(c2ccc(O(C))cc2)cc3)cc4.CC(C)O', 'c1cc(ccc1Oc1ccc(-c2ccc(OC)cc2)cc1)S(=O)(=O)c1ccc(cc1)C.OC(C)C', 'COc1ccc(-c2ccc(Oc3ccc(S(=O)(=O)c4ccc(cc4)C)cc3)cc2)cc1.C(C)(O)C', 'O(c1ccc(-c2ccc(OC)cc2)cc1)c1ccc(S(=O)(c2ccc(C)cc2)=O)cc1.CC(O)C', 'c1c(S(=O)(c2ccc(cc2)C)=O)ccc(c1)Oc1ccc(-c2ccc(OC)cc2)cc1.C(C)(C)O', 'c1cc(ccc1S(c1ccc(Oc2ccc(cc2)-c2ccc(OC)cc2)cc1)(=O)=O)C.C(O)(C)C']",92.2,16.0,23.5,15.0,60,1.0,0.026029412,1623.5
571,ppsu,O=S(=O)(c1ccc(C)cc1)c4ccc(Oc3ccc(c2ccc(O(C))cc2)cc3)cc4,n-butanol,CCCCO,"['O=S(=O)(c1ccc(C)cc1)c4ccc(Oc3ccc(c2ccc(O(C))cc2)cc3)cc4.CCCCO', 'c1cc(ccc1OC)-c1ccc(cc1)Oc1ccc(S(=O)(=O)c2ccc(C)cc2)cc1.C(O)CCC', 'c1(ccc(cc1)Oc1ccc(cc1)-c1ccc(OC)cc1)S(c1ccc(C)cc1)(=O)=O.OCCCC', 'O=S(=O)(c1ccc(cc1)C)c1ccc(Oc2ccc(cc2)-c2ccc(cc2)OC)cc1.C(C)CCO', 'c1cc(Oc2ccc(cc2)S(=O)(c2ccc(cc2)C)=O)ccc1-c1ccc(OC)cc1.C(CCO)C', 'O(C)c1ccc(cc1)-c1ccc(Oc2ccc(S(=O)(c3ccc(C)cc3)=O)cc2)cc1.C(CO)CC']",92.2,16.0,23.1,15.0,60,1.0,0.028382353,3252.666667
573,pva,C(C)C(C)(O),ethanol,CCO,"['C(C)C(C)(O).CCO', 'CC(CC)O.C(O)C', 'OC(CC)C.C(C)O', 'OC(C)CC.OCC']",74.0,15.0,26.5,15.0,40,1.0,0.088,78.9
575,chitosan,NC2C(O)C(OC1OC(CO)C(O(C))C(O)C1N)C(CO)OC2(C),ethanol,CCO,"['NC2C(O)C(OC1OC(CO)C(O(C))C(O)C1N)C(CO)OC2(C).CCO', 'O1C(OC2C(OC(C)C(C2O)N)CO)C(N)C(C(C1CO)OC)O.OCC', 'C1(O)C(N)C(OC(CO)C1OC)OC1C(O)C(C(OC1CO)C)N.C(O)C', 'OCC1OC(C)C(C(C1OC1OC(C(OC)C(O)C1N)CO)O)N.C(C)O']",42.0,40.0,26.5,10.0,80,5.0,0.055,152.23
576,pdms,[Si](C)(C)(C)O(C),ethanol,CCO,"['[Si](C)(C)(C)O(C).CCO', 'C[Si](C)(OC)C.OCC', 'O(C)[Si](C)(C)C.C(O)C', '[Si](OC)(C)(C)C.C(C)O']",108.08219,10.0,26.5,94.0,40,1.0,0.33,0.13089
577,alginate,O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C),ethanol,CCO,"['O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C).CCO', 'CC1C(O)C(O)C(C(O1)C(=O)O)OC.C1(OC)C(OC(C)C(C1O)O)C(=O)O.OCC', 'O=C(O)C1OC(C(C(C1OC)O)O)C.CC1C(C(C(OC)C(C(=O)O)O1)O)O.C(C)O', 'C1(C(OC)C(C(O)=O)OC(C)C1O)O.C1(O)C(O)C(OC)C(C(O)=O)OC1C.C(O)C']",37.37,45.0,26.5,5.0,50,3.0,0.049,560.2
578,alginate,O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C),ethanol,CCO,"['O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C).CCO', 'C1(OC)C(C(O)C(C)OC1C(O)=O)O.C(O)(=O)C1C(OC)C(O)C(O)C(C)O1.OCC', 'C1(O)C(C(OC)C(OC1C)C(O)=O)O.O1C(C(=O)O)C(C(C(O)C1C)O)OC.C(O)C', 'OC1C(OC)C(OC(C)C1O)C(O)=O.O(C1C(O)C(O)C(OC1C(=O)O)C)C.C(C)O']",37.37,45.0,26.5,10.0,50,3.0,0.095,687.76
579,alginate,O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C),ethanol,CCO,"['O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C).CCO', 'C1(C(O)C(O)C(OC)C(O1)C(O)=O)C.COC1C(C(=O)O)OC(C(O)C1O)C.OCC', 'OC1C(C)OC(C(C1O)OC)C(=O)O.O=C(C1C(C(C(O)C(O1)C)O)OC)O.C(O)C', 'OC(C1OC(C)C(C(O)C1OC)O)=O.O=C(C1C(C(C(C(O1)C)O)O)OC)O.C(C)O']",37.37,45.0,26.5,15.0,50,3.0,0.174,613.78
580,alginate,O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C),ipa,CC(C)O,"['O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C).CC(C)O', 'C1(OC)C(O)C(C(C)OC1C(O)=O)O.O1C(C)C(O)C(O)C(C1C(=O)O)OC.OC(C)C', 'C1(O)C(C)OC(C(=O)O)C(C1O)OC.O1C(C(C(O)C(C1C)O)OC)C(=O)O.C(O)(C)C', 'OC1C(C(C(C(O)=O)OC1C)OC)O.C1(O)C(OC(C(O)=O)C(C1O)OC)C.C(C)(C)O', 'C1(O)C(C)OC(C(=O)O)C(OC)C1O.C(=O)(O)C1C(OC)C(O)C(O)C(C)O1.C(C)(O)C', 'CC1C(O)C(O)C(C(O1)C(=O)O)OC.C(=O)(O)C1C(OC)C(O)C(O)C(O1)C.CC(O)C']",37.37,45.0,23.5,5.0,50,3.0,0.217,1384.54
581,alginate,O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C),ethanol,CCO,"['O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C).CCO', 'OC(=O)C1OC(C(O)C(O)C1OC)C.O(C)C1C(OC(C(O)C1O)C)C(O)=O.OCC', 'OC(C1C(C(C(O)C(C)O1)O)OC)=O.OC1C(C(C)OC(C(O)=O)C1OC)O.C(C)O', 'C1(C(OC)C(O)C(C(O1)C)O)C(O)=O.C1(C)C(O)C(O)C(OC)C(O1)C(=O)O.C(O)C']",37.37,45.0,26.5,10.0,40,3.0,0.229,289.98
582,alginate,O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C),ethanol,CCO,"['O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C).CCO', 'COC1C(OC(C)C(C1O)O)C(O)=O.CC1OC(C(OC)C(O)C1O)C(=O)O.C(O)C', 'O=C(O)C1OC(C(O)C(O)C1OC)C.O1C(C)C(C(C(OC)C1C(=O)O)O)O.C(C)O', 'C1(C(C(OC(C1O)C)C(=O)O)OC)O.O(C)C1C(C(O)C(C)OC1C(O)=O)O.OCC']",37.37,45.0,26.5,10.0,50,3.0,0.266,552.0
583,alginate,O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C),ethanol,CCO,"['O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C).CCO', 'C1(C(O)=O)OC(C)C(C(O)C1OC)O.O=C(O)C1OC(C)C(O)C(C1OC)O.OCC', 'C1(OC)C(O)C(C(OC1C(O)=O)C)O.OC1C(C(OC(C(=O)O)C1OC)C)O.C(O)C', 'OC1C(O)C(C(OC1C)C(=O)O)OC.COC1C(OC(C(O)C1O)C)C(O)=O.C(C)O']",37.37,45.0,26.5,10.0,60,3.0,0.275,1000.0
585,alginate,O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C),ethanol,CCO,"['O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C).CCO', 'OC1C(C(C)OC(C1OC)C(O)=O)O.C1(O)C(OC(C(O)=O)C(OC)C1O)C.C(O)C', 'C1(C(OC(C(=O)O)C(OC)C1O)C)O.O1C(C)C(C(C(C1C(=O)O)OC)O)O.C(C)O', 'O(C1C(O)C(O)C(OC1C(O)=O)C)C.OC1C(C(OC)C(OC1C)C(=O)O)O.OCC']",37.37,45.0,26.5,20.0,50,3.0,0.305,652.04
